timestamps,,,,,,,,,,,,,,,,,Marker
633.491,-4587.137,-6401.025,-5359.770,-6022.856,141.285,-3694.117,-6293.782,-6834.828,-1039.758,-1340.769,-3389.374,-4574.978,-1878.329,290.819,842.258,2855.391,0
633.550,-6289.065,-4570.417,694.558,-3819.377,3186.129,2160.095,-4952.118,-8474.105,-2068.207,-1076.259,-2926.804,-4277.476,-2594.210,-437.379,2841.734,2170.287,0
633.550,-5569.988,-6708.854,-6193.691,-6380.082,-472.181,-3800.579,-5978.242,-6261.148,-6345.794,-5078.540,-4594.938,-4578.710,2232.403,2805.725,2440.386,1308.784,0
633.550,-5066.671,-5097.606,-1212.739,-4435.569,2660.908,-267.260,-5659.596,-8172.290,1861.878,1575.574,-2172.143,-4393.392,-5436.480,-2345.056,1196.332,2992.429,0
633.551,-6604.270,-5568.468,-2904.810,-5080.909,2099.343,-333.264,-5161.800,-7304.192,-7036.352,-4921.295,-4443.549,-4394.152,1830.228,2497.740,3104.479,734.143,0
633.551,-4598.402,-6428.026,-5417.012,-6048.002,88.602,-3737.010,-6303.930,-6811.314,-1134.217,-1446.158,-3424.690,-4581.616,-1816.549,317.194,825.875,2839.499,0
633.551,-6272.391,-4567.624,712.484,-3813.923,3188.119,2159.067,-4960.835,-8487.404,-1967.579,-998.519,-2905.839,-4280.068,-2685.271,-503.652,2825.439,2204.061,0
633.551,-5593.569,-6700.315,-6174.759,-6372.125,-444.397,-3766.582,-5968.340,-6276.392,-6410.905,-5113.185,-4606.985,-4578.151,2274.871,2826.222,2466.984,1278.430,0
633.611,-5046.823,-5112.805,-1281.470,-4451.082,2637.841,-331.901,-5672.403,-8168.668,1878.731,1578.704,-2193.421,-4399.762,-5410.329,-2325.677,1175.411,2994.418,0
633.612,-6611.467,-5545.200,-2826.713,-5049.103,2142.526,-268.690,-5151.920,-7331.104,-6974.303,-4865.572,-4429.423,-4390.330,1788.542,2473.623,3107.027,609.286,0
633.612,-4604.772,-6447.606,-5465.829,-6068.812,45.307,-3774.606,-6308.064,-6787.912,-1225.501,-1532.525,-3456.362,-4583.292,-1738.072,370.167,827.551,2820.857,0
633.612,-6256.142,-4566.215,732.958,-3806.323,3191.114,2158.307,-4970.044,-8497.619,-1875.334,-932.358,-2887.421,-4282.036,-2769.381,-561.141,2809.793,2230.346,0
633.612,-5611.540,-6689.520,-6149.300,-6357.730,-415.921,-3726.841,-5955.555,-6279.455,-6476.664,-5146.042,-4617.088,-4576.520,2311.685,2843.365,2492.711,1247.719,0
633.613,-5024.113,-5130.731,-1346.290,-4461.185,2608.404,-390.150,-5685.636,-8145.825,1881.637,1567.751,-2186.895,-4398.242,-5404.540,-2318.636,1145.683,2991.222,0
633.613,-6618.128,-5524.815,-2743.431,-5013.228,2181.039,-196.517,-5145.685,-7355.847,-6918.625,-4820.288,-4409.239,-4386.418,1731.388,2440.140,3107.675,637.159,0
633.613,-4611.098,-6466.449,-5509.370,-6084.391,12.159,-3809.296,-6314.927,-6773.987,-1312.718,-1600.005,-3472.344,-4588.209,-1679.443,404.365,851.557,2812.878,0
633.669,-6231.622,-4560.627,757.858,-3775.143,3192.947,2160.855,-4979.075,-8513.422,-1769.655,-837.632,-2845.623,-4280.001,-2849.981,-618.294,2797.030,2248.630,0
633.670,-5633.444,-6685.697,-6128.736,-6345.280,-388.876,-3683.612,-5951.129,-6290.563,-6541.909,-5180.709,-4625.090,-4573.726,2345.525,2856.911,2517.432,1208.268,0
633.670,-5006.500,-5156.302,-1423.717,-4481.480,2586.119,-454.925,-5707.048,-8138.605,1893.103,1562.722,-2172.746,-4405.819,-5402.663,-2324.358,1127.221,2997.414,0
633.670,-6623.560,-5502.552,-2668.418,-4978.181,2223.082,-129.752,-5136.476,-7385.418,-6854.118,-4767.046,-4387.379,-4381.925,1675.688,2405.540,3109.262,591.762,0
633.670,-4615.389,-6484.263,-5559.706,-6103.546,-22.754,-3848.054,-6318.436,-6760.263,-1397.431,-1664.266,-3493.220,-4587.427,-1580.626,472.762,869.461,2794.728,0
633.670,-6211.237,-4559.354,763.446,-3767.073,3193.818,2153.188,-4986.987,-8523.145,-1668.155,-761.166,-2807.089,-4278.750,-2919.630,-670.619,2780.490,2250.619,0
633.670,-5653.494,-6672.733,-6104.351,-6331.132,-351.816,-3643.178,-5934.075,-6300.309,-6608.740,-5214.192,-4634.701,-4570.060,2389.513,2880.246,2548.523,1146.667,0
633.729,-4982.495,-5178.698,-1504.988,-4513.778,2553.240,-523.210,-5720.370,-8109.839,1892.455,1549.155,-2164.297,-4402.579,-5357.132,-2281.443,1111.262,2994.597,0
633.729,-6638.178,-5488.359,-2603.464,-4952.208,2260.007,-65.066,-5128.697,-7393.510,-6809.571,-4738.838,-4364.066,-4377.679,1617.015,2370.000,3105.976,747.398,0
633.730,-4621.760,-6493.428,-5599.783,-6120.556,-39.272,-3883.415,-6313.116,-6749.109,-1505.882,-1734.518,-3518.097,-4588.031,-1489.073,537.314,926.636,2800.405,0
633.730,-6202.117,-4574.799,760.429,-3794.276,3198.401,2146.304,-5008.937,-8518.987,-1577.564,-700.124,-2779.752,-4279.487,-2981.723,-714.049,2774.388,2347.805,0
633.730,-5685.166,-6660.797,-6080.524,-6321.006,-299.849,-3602.699,-5919.189,-6317.877,-6702.774,-5263.076,-4652.650,-4578.755,2433.904,2906.844,2592.847,1295.105,0
633.730,-4963.875,-5199.642,-1582.928,-4557.767,2535.627,-592.232,-5737.112,-8097.143,1888.968,1549.915,-2174.333,-4405.350,-5297.408,-2232.895,1141.928,2997.011,0
633.730,-6655.411,-5473.294,-2535.269,-4935.980,2308.108,-0.291,-5124.987,-7418.142,-6760.621,-4706.763,-4347.571,-4379.601,1565.829,2342.508,3109.105,869.170,0
633.730,-4632.332,-6505.564,-5642.944,-6142.282,-59.880,-3920.518,-6312.378,-6739.900,-1607.202,-1801.752,-3551.290,-4594.669,-1379.460,624.709,987.813,2805.948,0
633.789,-6184.929,-4576.185,763.133,-3806.860,3196.545,2133.653,-5018.436,-8516.819,-1491.375,-643.663,-2755.210,-4280.806,-3052.287,-763.536,2762.698,2403.282,0
633.789,-5707.228,-6641.843,-6048.271,-6305.986,-257.917,-3560.365,-5899.586,-6330.528,-6769.762,-5292.647,-4659.176,-4574.888,2469.979,2924.100,2621.591,1333.617,0
633.789,-4949.503,-5222.619,-1659.259,-4595.876,2508.715,-659.175,-5752.333,-8072.847,1883.984,1537.130,-2196.417,-4409.038,-5250.559,-2188.862,1144.163,2998.084,0
633.790,-6664.262,-5448.417,-2459.497,-4911.058,2346.956,61.937,-5110.436,-7435.598,-6711.469,-4675.560,-4330.405,-4377.455,1500.696,2303.973,3106.691,978.202,0
633.790,-4637.719,-6513.678,-5679.601,-6159.269,-84.132,-3953.331,-6307.975,-6725.685,-1701.884,-1854.994,-3576.368,-4593.842,-1275.771,704.616,1038.484,2802.819,0
633.790,-6173.507,-4586.332,763.334,-3825.725,3197.596,2121.002,-5035.513,-8510.248,-1412.071,-592.969,-2733.797,-4282.639,-3126.026,-813.112,2748.952,2489.873,0
633.790,-5730.674,-6624.833,-6016.486,-6291.726,-210.822,-3516.600,-5882.331,-6346.375,-6843.188,-5326.644,-4669.525,-4578.017,2503.552,2942.406,2654.471,1459.122,0
633.849,-4930.594,-5242.289,-1731.634,-4626.722,2485.804,-724.174,-5766.795,-8051.255,1875.043,1530.692,-2196.037,-4409.798,-5199.284,-2143.130,1164.280,2997.525,0
633.849,-6672.845,-5428.747,-2388.396,-4886.359,2386.764,124.745,-5102.836,-7452.072,-6664.888,-4645.453,-4309.081,-4377.187,1439.698,2267.517,3105.820,1142.085,0
633.850,-4641.496,-6518.864,-5713.128,-6173.842,-100.516,-3982.612,-6302.320,-6715.224,-1788.341,-1905.486,-3594.585,-4593.351,-1180.373,773.728,1086.764,2807.558,0
633.850,-6154.039,-4584.320,767.715,-3826.060,3195.294,2105.378,-5043.202,-8509.354,-1327.336,-535.235,-2699.286,-4280.739,-3193.461,-861.727,2735.384,2533.011,0
633.850,-5747.371,-6604.494,-5981.975,-6274.649,-167.951,-3470.466,-5862.304,-6357.328,-6901.615,-5350.874,-4674.152,-4573.323,2533.861,2956.085,2679.728,1485.318,0
633.850,-4910.231,-5261.176,-1807.496,-4654.952,2456.256,-792.012,-5779.245,-8029.931,1867.756,1518.734,-2197.713,-4408.993,-5151.764,-2099.924,1163.364,2995.044,0
633.851,-6679.864,-5408.653,-2315.127,-4860.297,2421.342,185.207,-5094.142,-7470.132,-6606.840,-4602.381,-4286.595,-4374.102,1379.170,2230.503,3104.568,1224.093,0
633.851,-4652.583,-6532.945,-5753.741,-6193.467,-128.612,-4015.916,-6302.298,-6702.417,-1885.168,-1979.895,-3620.871,-4596.480,-1095.727,835.620,1125.053,2807.960,0
633.909,-6133.877,-4585.460,768.520,-3826.507,3195.003,2088.771,-5053.663,-8511.880,-1231.961,-463.642,-2670.810,-4281.253,-3267.557,-913.493,2720.408,2570.384,0
633.909,-5774.640,-6595.463,-5954.482,-6264.099,-131.361,-3426.545,-5852.178,-6369.353,-6966.659,-5387.665,-4684.009,-4574.463,2562.493,2970.636,2703.645,1513.213,0
633.910,-4893.959,-5283.438,-1888.968,-4686.133,2422.728,-861.906,-5793.729,-8009.435,1857.318,1491.353,-2212.756,-4414.760,-5119.913,-2074.130,1149.058,2996.095,0
633.910,-6685.250,-5385.541,-2235.040,-4834.124,2457.641,247.724,-5084.441,-7494.003,-6538.891,-4551.262,-4263.350,-4371.040,1312.427,2188.370,3103.808,1258.359,0
633.910,-4661.277,-6544.054,-5789.728,-6208.957,-158.720,-4044.325,-6299.660,-6684.535,-1974.777,-2047.710,-3648.140,-4597.575,-1008.891,895.478,1148.231,2797.365,0
633.910,-6112.442,-4584.187,767.179,-3829.681,3193.014,2067.425,-5061.553,-8514.182,-1136.922,-392.720,-2647.520,-4279.800,-3338.389,-965.171,2699.957,2593.697,0
633.910,-5797.171,-6582.187,-5923.771,-6250.777,-100.292,-3382.244,-5838.030,-6377.757,-7022.717,-5414.464,-4690.312,-4571.647,2586.119,2980.739,2722.755,1514.934,0
633.969,-4881.576,-5308.562,-1970.910,-4720.934,2392.665,-928.469,-5810.515,-7990.302,1846.701,1471.147,-2240.472,-4419.767,-5080.820,-2042.704,1138.352,2996.698,0
633.969,-6695.354,-5366.296,-2155.893,-4810.811,2493.851,314.578,-5077.958,-7517.763,-6477.156,-4507.140,-4247.323,-4372.560,1249.507,2151.087,3107.071,1309.723,0
633.969,-4675.158,-6558.337,-5827.972,-6227.218,-184.871,-4072.957,-6299.660,-6670.141,-2070.129,-2123.460,-3677.197,-4601.040,-929.542,948.474,1173.355,2790.079,0
633.969,-6095.879,-4586.980,769.034,-3836.945,3195.562,2050.460,-5073.108,-8523.122,-1040.585,-322.111,-2631.381,-4283.376,-3410.630,-1016.714,2684.601,2615.132,0
633.970,-5822.339,-6571.189,-5892.255,-6240.406,-62.183,-3336.087,-5827.636,-6393.851,-7082.083,-5444.907,-4701.421,-4574.150,2615.825,2996.654,2746.672,1491.487,0
633.970,-4864.455,-5332.076,-2050.325,-4751.556,2357.595,-998.184,-5826.519,-7972.152,1833.357,1447.655,-2237.186,-4425.243,-5044.744,-2011.188,1121.231,2998.643,0
633.970,-6701.992,-5346.314,-2076.544,-4786.000,2527.803,376.314,-5072.192,-7547.491,-6406.882,-4453.473,-4221.820,-4371.465,1185.089,2110.832,3108.815,1310.773,0
633.970,-4688.145,-6574.229,-5867.333,-6247.178,-216.723,-4104.228,-6301.761,-6656.752,-2162.419,-2196.126,-3706.232,-4607.119,-844.762,1010.902,1197.562,2777.718,0
634.029,-6075.718,-4589.238,768.498,-3843.896,3196.098,2029.024,-5083.770,-8528.330,-946.216,-252.955,-2604.179,-4284.919,-3484.659,-1069.330,2666.183,2636.344,0
